,created_at,screen_name,location,text
120,2021-05-03 14:19:57,Cambridgehonda,"Cambridge, Ontario",Thank you so much Shirley for the recent purchase of your new #HondaCRV! 🚘💯✅ It was a pleasure helping you find you… https://t.co/cdCXgBuQS4
121,2021-05-03 14:15:11,desiragroup,Sites Across East Anglia,"Don't miss the All-New Nissan Qashqai VIP Preview Tour at Desira! ✨🚘✨
Be one of the first people to see it first ha… https://t.co/UPfPD5yF9w"
122,2021-05-03 14:12:32,JohnEagle_Acura,,Is there anything better than driving into May in a new Acura? Thank you and congratulations to our new drivers! Dr… https://t.co/3Ip84gLTOd
123,2021-05-03 14:00:03,RankSuggest,Dublin Ireland,"If you did not see this, you did not see anything. Please like it, retweet and follow me. #Hudson #cars #car #newcar https://t.co/yfPN1MmRfq"
124,2021-05-03 13:57:41,thebrinksco,,The Brinks #CreditTip! #credit #myfico #experience #experian #creditscore #850strong #equifax #creditkarma… https://t.co/qe4UBrCkyu
125,2021-05-03 13:15:04,pmillertoyota,"West Caldwell, NJ","The 2021 Toyota RAV4 is ready to take on all your next adventures!
.
https://t.co/Mq4sLsrJQj
.
#PaulMillerToyota… https://t.co/6RuRmva4pm"
126,2021-05-03 13:12:32,TheSignDriveAu1,,HAPPY MONDAY! #MONDAY #HAPPYMONDAY #LEASE #DEAL #SALE #AUTO #LONGISLANDLEASE #LONGISLANDAUTO #NEWCAR #NEWLEASE… https://t.co/GjrlGmlK8w
127,2021-05-03 13:12:05,StoneacreMotors,Nationwide,"The New Mazda MX-30
Electric the Mazda way ⚡ 
Find out more today 
🌐 https://t.co/l28mEVCejS

#Mazda #NewCar… https://t.co/w0JahPy4ji"
128,2021-05-03 12:49:43,NorthlandCJDR,"Oak Park, MI","Always front and center.

https://t.co/QblupG5zts 

#chrysler #pacifica #mopar #dodge #srt #moparnation #ram #hemi… https://t.co/eiQL81IyjX"
129,2021-05-03 12:00:03,RankSuggest,Dublin Ireland,"See this cool car. Please like it, retweet and follow me. #cars #cars #car #newcar https://t.co/qncXzrkypf"
130,2021-05-03 11:31:00,OSVMotoringNews,United Kingdom,"Would you buy a #newcar without a test drive if you were offered a 14-day money-back guarantee?

A recent survey fo… https://t.co/ABvBlRdThC"
131,2021-05-03 10:27:00,NorthamptonMtrs,Northampton,"🎉 Well done to the team at Northampton Motors for receiving some great feedback!

'Everyone has been wonderful, tha… https://t.co/dGtMVBHmlG"
132,2021-05-03 10:00:29,topfishingpics1,,"RT @LindopToyota: Mark Evans, pictured with his mum, collecting his new Toyota Auris.

Thank you for choosing Lindop Toyota!

#Toyota #Auri…"
133,2021-05-03 10:00:19,PohankaHYU,,"The interior of the all-new Santa Cruz Sport Adventure Vehicle is next level. 😍 Who else is excited? 🙋‍♀️ 
.
.
.
.… https://t.co/r4TPcKkmYJ"
134,2021-05-03 09:48:18,SoeTksh,"Tokyo-to, Japan","I've bought my second car 2days ago, and I'm in love with it. 

#ae86 #Levin #newcar #Toyota #Corolla https://t.co/2IiCYok7xr"
135,2021-05-03 09:44:05,dailyfishingBot,worldwide ,"RT @LindopToyota: Mark Evans, pictured with his mum, collecting his new Toyota Auris.

Thank you for choosing Lindop Toyota!

#Toyota #Auri…"
136,2021-05-03 09:38:21,LindopToyota,Wrexham & Queensferry,"Mark Evans, pictured with his mum, collecting his new Toyota Auris.

Thank you for choosing Lindop Toyota!

#Toyota… https://t.co/Uic9pGAjj8"
137,2021-05-03 09:34:41,BradysCavan,"Cavan, Ireland","Choose a 212 #SEATLeon e-Hybird and avail of 3.9% PCP Finance and an Online Discount Voucher of €1,000, plus add a… https://t.co/Z9FbJW0zJF"
138,2021-05-03 09:31:12,martins_group,Hampshire / Surrey,"Enjoy 3 months on us 
On eligible stock vehicles. Ends 4th May

Discover more Volkswagen 👉🏻 https://t.co/FZjoWtfZas… https://t.co/m4HVMpUCBO"
139,2021-05-03 09:30:11,motorlinegroup,Motorline Group,"Looking for a new car? Our Lexus Sales Departments are open until 4pm today, visit your local Centre see what’s on… https://t.co/VeSV8Obj24"
140,2021-05-03 09:00:31,MotorlineLexus,United Kingdom,"Looking for a new car? Our Lexus Sales Departments are open until 4pm today, visit your local Centre see what’s on… https://t.co/WdZ9hdRjTk"
141,2021-05-03 09:00:24,mini_bridgwater,"South West, England",#MINIBridgwater are open this #BankHolidayMonday for all your #New and #ApprovedUsed #MINI requirements. #Contactus… https://t.co/31qFAFgKO2
142,2021-05-03 08:24:12,FreeDea32584892,US,RT @findmyauto: Experience the strength of a new car and embark the thrilling and adventurous journey. The ultimate power and precision of…
143,2021-05-03 08:00:58,MoveCarLeasing,United Kingdom,"Hurray for BHM! We hope you are enjoying yours! 

https://t.co/bksmcCBEHK

#MVL #movevehicleleasing #carleasing… https://t.co/qqdUlojwRD"
144,2021-05-03 05:04:12,Espirit_Toyota,Mathura Road| Noida| G.Noida ,"Espirit Toyota Welcomes Mr. Naipal Singh to our family, Heartiest Congratulations for New Car #UrbanCruiser

For En… https://t.co/zSIbNNfb4v"
145,2021-05-03 04:42:12,Espirit_Toyota,Mathura Road| Noida| G.Noida ,"Espirit Toyota Welcomes Motherson Lease to our family, Heartiest Congratulations for New Car #UrbanCruiser

For Enq… https://t.co/npMupyVAXt"
146,2021-05-03 04:41:16,Espirit_Toyota,Mathura Road| Noida| G.Noida ,"Espirit Toyota Welcomes Mr. Rohit Yadav to our family, Heartiest Congratulations for New Car #UrbanCruiser

For Enq… https://t.co/HlrCYt0bzA"
147,2021-05-03 04:40:35,Espirit_Toyota,Mathura Road| Noida| G.Noida ,"Espirit Toyota Welcomes Mr. Amit Kumar to our family, Heartiest Congratulations for New Car #Glanza

For Enquiries… https://t.co/kCQMl4xi5z"
148,2021-05-03 04:00:02,RankSuggest,Dublin Ireland,What do you think about this car. Please like it and follow me. #Subaru #cars #car #newcar https://t.co/hatGWw8nQ4
149,2021-05-03 02:21:35,_tayloralice,"Green Bay, WI",Big Girl Wheels 😅 Just One Step Closer 🙏🏽🙏🏽 #bossup #newcar https://t.co/kh8dkCKWk7
150,2021-05-03 01:42:19,MetroAcuraCA,"Montclair, CA","Bold from all angles! #TLX

Ⓜ️https://t.co/m22LrAyabgⓂ️

#tlx #2021 #metroacura #montclair #savings #lowprices… https://t.co/QRLtvZfeio"
151,2021-05-03 00:00:02,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Alfa Romeo #cars #car #newcar https://t.co/xoZ3Q6EVNO
152,2021-05-02 21:11:09,cheetspeek,,"When you and your brother finally go in on a car together 💪🏻 

#mustang #newcar #brocar #letsgo https://t.co/KhjQEfIcOn"
153,2021-05-02 21:02:01,eTagsTweets,,"New #carbuyers prefer #achromatic #vehicles, w/ black, white, silver &amp; gray being the most popular choices.… https://t.co/AMwijd1xdU"
154,2021-05-02 20:55:04,cvrossa,"Dallas, TX",First bath and it’s super clean #newcar #2021 @cadillac #escalade #cadillac thanks to @adamspolishes for the proper… https://t.co/7TyIBF2WCs
155,2021-05-02 20:27:53,EZLoan3,"Solan, Himachal | INDIA","RT @sdccu: If you’re in the market for a new or used auto, we have some tips you should know about auto loans first. Read more at https://t…"
156,2021-05-02 20:26:18,EZLoan3,"Solan, Himachal | INDIA","RT @CopperStateCU: Just an FYI, many auto dealers are trying to get rid of 2018 #NewCar models. You have a great chance to get a great deal…"
157,2021-05-02 20:25:58,EZLoan3,"Solan, Himachal | INDIA","RT @ohcfcu: When purchasing a new car, always make sure that your car dealer checks finance rates with your credit union, so you can get th…"
158,2021-05-02 19:30:12,UNLSMM,"Lincoln, NE",13 car dealer tricks to avoid https://t.co/G3WcLJ5o4W #savemoney #NewCar
159,2021-05-02 19:27:51,KallMeTaanielu,United States,"🚨RAFFLE ALERT🚨 

MY TEAM @LayItDownRecord WILL BE GIVING AWAY A BEAUTIFUL CADILLAC STS FOR ONLY $10 ALL YOU HAVE TO… https://t.co/AM7FyP9VNP"
160,2021-05-02 18:49:43,ShortCapo5,United States,"RT @Official_Cpayne: 🚨RAFFLE ALERT🚨 

MY TEAM @LayItDownRecord WILL BE GIVING AWAY A BEAUTIFUL CADILLAC STS FOR ONLY $10 ALL YOU HAVE TO DO…"
161,2021-05-02 18:48:01,eTagsTweets,,"There's a new #HondaCivic #sedan, but no coupe and no manual transmission for 2022. #coupecar #hondaciviccoupe… https://t.co/hDzbmqaT5o"
162,2021-05-02 18:18:42,findmyauto,Canada,Experience the strength of a new car and embark the thrilling and adventurous journey. The ultimate power and preci… https://t.co/wBDlGvygJY
163,2021-05-02 17:00:44,beevilleford,"115 W Houston St, Beeville, TX","Baby got back👀💙What do you think of this new 2021 Ford
F-150 XL Truck? #cardealership #newcar #carlovers #fordcars… https://t.co/xKMLa5noLT"
164,2021-05-02 16:55:02,IBEWCFCU,,Are you dreaming of the #PerfectSummer? ☀️ What better way to spend your summer days than by soaking up the sun in… https://t.co/bkTxiyf9XH
165,2021-05-02 16:23:06,d1springtx,"8727 W. Rayford Rd., Spring TX",Mother's Day is several days away. Give thanks to the one that conceived us by doing something each day leading up… https://t.co/Jshp6pMr2O
166,2021-05-02 16:06:04,caastalife,Caerphilly,"With its new athletic profile and sculpted sides, CAPTUR has never been so assertive! 
Watch the full Captur review… https://t.co/azsU1saJuv"
167,2021-05-02 16:01:00,OSVMotoringNews,United Kingdom,"You can finally meet the brand new #HyundaiKonaN 👋

It's powered by a 276bhp 2.0-litre turbo engine and reaches 0-6… https://t.co/kzv7AXj9r2"
168,2021-05-02 16:00:46,LakelandHyundai,"Lakeland, Florida 33815",The #Ioniq #Hybrid is one #SmartCar and the Pascavage's decided that it was the #Perfect #NewCar for them -… https://t.co/nyBJ2kAXym
169,2021-05-02 16:00:02,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Lexus #cars #car #newcar https://t.co/1ncWQ2PcaR
170,2021-05-02 15:13:16,AutofairFordNH,1475 S.Willow St Manchester NH,Congrats on your #newcar Tim! https://t.co/jCSmcfDsbt
171,2021-05-02 15:05:11,kristjennings26,,Car shopping is stressful #newcar #shopping #mustang
172,2021-05-02 14:45:37,BigPhilOnline,,"#1 AutoFocus - EN - Mercedes Benz A-Class A200 - Short review by Big Phil
https://t.co/kGpChJCp6G

#mercedes… https://t.co/DHCey2J4Qo"
173,2021-05-02 14:26:25,DNLPlantEquip,stoke-on-trent/swansea,RT @mjscarsales: Second sale of the morning &amp; our beautiful Honda Civic Tourer SE Plus has been snapped up &amp; will be heading over to Crewe…
174,2021-05-02 14:15:02,StoneacreMotors,Nationwide,"New 2022 @NissanUK X-Trail!

Nissan has unveiled the new X-Trail set to arrive in Europe next year! 

Find out more… https://t.co/axvoIicKAx"
175,2021-05-02 14:05:54,yoda_popinski,,"First look at the new Hot Wheels Batmobile from The Batman 2021

#hotwheels #thebatman #RobertPattinson #newcar https://t.co/rmC0WV58uS"
176,2021-05-02 14:00:46,mjscarsales,"Stoke-on-Trent, England",Second sale of the morning &amp; our beautiful Honda Civic Tourer SE Plus has been snapped up &amp; will be heading over to… https://t.co/D6FI282F4o
177,2021-05-02 14:00:16,desiragroup,Sites Across East Anglia,"Save Big this spring with Fiat Spring Savings
🌼 Up To £3,500 Deposit Contribution Including Spring Bonus
🌼 4.9% APR… https://t.co/fwmCEecWwc"
178,2021-05-02 13:23:23,DavidShaneMcD,"Philadelphia, PA",@coffeencrypt0 @elonmusk I say @elonmusk bring it on!!  I’m almost ready for a #NewCar and #Millions https://t.co/2TWAPYM93A
179,2021-05-02 13:14:07,RiewaldtNoah,,@YearOfDoge Bought at 5 cents best decision of my life #newcar soon
180,2021-05-02 12:50:03,LakelandHyundai,"Lakeland, Florida 33815",Have you seen the #Sonata? Stephen Clouse IV chose one at #LakelandHyundai with salesperson #LuSantacruz because of… https://t.co/47QGc5XHh3
181,2021-05-02 11:45:00,vhcleleasmgmt,UK,Click on the link below for our amazing offer on the BMW 1 Series- Hit the Re-Tweet button  #BMW #1series #Manual… https://t.co/NAqk9FB9lI
182,2021-05-02 11:32:21,Official_Cpayne,"Louisville, KY","🚨RAFFLE ALERT🚨 

MY TEAM @LayItDownRecord WILL BE GIVING AWAY A BEAUTIFUL CADILLAC STS FOR ONLY $10 ALL YOU HAVE TO… https://t.co/cupD1ca1vc"
183,2021-05-02 10:55:32,PremierToyotaUK,Llandudno Junction,"Congratulations, Mrs Adamson, on the purchase of this stunning Pearl White Yaris Bi-Tone.

Welcome to the Premier T… https://t.co/3YYy8VvF4N"
184,2021-05-02 10:41:00,GBSCars,Nottinghamshire,Visit our website https://t.co/upQ7i8GYUC to see more details and options about the Zero Self Builds. #gbs #gbszero… https://t.co/7LgKh4Vmvq
185,2021-05-02 10:21:04,JamiePickles17,,RT @whatcar: Car shopping this #bankholiday? Schedule a visit to your local dealer and save £££s on your next #newcar with this week’s 👉gua…
186,2021-05-02 10:20:29,Tycoon282,"Silverstone, England",RT @whatcar: Car shopping this #bankholiday? Schedule a visit to your local dealer and save £££s on your next #newcar with this week’s 👉gua…
187,2021-05-02 10:20:00,whatcar,UK,Car shopping this #bankholiday? Schedule a visit to your local dealer and save £££s on your next #newcar with this… https://t.co/qdx1lG79cc
188,2021-05-02 09:44:24,DrivingTweets,"Los Angeles, CA",#Drive A #NewCar For Free! https://t.co/jyrFU2qkaS #SponsorCar
189,2021-05-02 08:00:43,MoveCarLeasing,United Kingdom,"Have a great Sunday everyone 

https://t.co/bksmcCBEHK

#MVL #movevehicleleasing #carleasing #car #newcar #lease… https://t.co/rmzZoGBNFU"
190,2021-05-02 08:00:02,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Matra-Simca #cars #car #newcar https://t.co/MA2UDjdW4b
191,2021-05-02 07:00:06,ElisaBaldini6,"London, England",Morty! ❤️ #newcar #firstcar #Fiat #fiat500 https://t.co/oLVyeyGrH8
192,2021-05-02 06:49:01,ricklondon,Usually in the forest,#Pee In The #Cars by @LTCartoons #carsales #usedcars #newcar #authodealership #funny #humor #cartoon #comic https://t.co/yMkrjp4oPb
193,2021-05-02 06:21:24,Pratham_Motors,Bangalore,"Buying a car is easier than solving a crossword, with #MarutiSuzukiSmartFinance #Prathammotors #MaurtiSuzukiArena… https://t.co/8KcLVm445m"
194,2021-05-02 06:00:04,RankSuggest,Dublin Ireland,"This is cool. Isn't? Please like it, retweet and follow me. #Chrysler #cars #car #newcar https://t.co/sNR9ETCFZN"
195,2021-05-02 03:42:16,helloimcamm,"Huntington Beach, CA",Hard work pays off 💅🏼😘 #newcar #mommobile #chevytraverse https://t.co/KxZYp4mugu
196,2021-05-02 02:07:24,EZLoan3,"Solan, Himachal | INDIA","RT @PenFed: PenFed member and Army veteran Joni Bridgens is riding around in her dream car, and she credits PenFed for setting the wheels i…"
197,2021-05-02 02:00:02,RankSuggest,Dublin Ireland,Don't click on this pic. it will blow your mind.  #Aston Martin #cars #car #newcar https://t.co/1HHHdMadee
198,2021-05-02 01:14:26,ItsNobuenoMMA,Atlanta,"New Month, Same me, Same nasty After taste We Building #Rust #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/kdXu2GBt3R"
199,2021-05-02 01:14:06,SimonMoffat7,"Finnieston, Glesga","RT @motoreasy: Since all we can do at the moment is go to the shops, we invited automotive journalist James Rupert @FreeCarMag1 to talk us…"
200,2021-05-02 00:45:43,usefulinfo101,england,RT @africasblog: This Friday seemed like the perfect day to buy a new (to me) car from @whitebearautos!! Looks like Hazel is happy with my…
201,2021-05-02 00:00:02,RankSuggest,Dublin Ireland,Did you like this car? Please retweet and follow me. #Fiat #cars #car #newcar https://t.co/Y2SYXSM7ug
202,2021-05-01 23:59:03,CarGeeks_,"Glendale, ca",We got plenty of amazing deals happening. Contact us today 818-946-2272 #chooseCarGeeks #newcar
203,2021-05-01 23:04:27,BTO300OfAutism,"Chattanooga, Tennessee",📹 Take a very quick guess of what I new car is! #csr2racing #gaming #gamingcommunity #gameplay #gameclips… https://t.co/SqhlUgxiIo
204,2021-05-01 22:37:33,ItsNobuenoMMA,Atlanta,"New Month, Same me, Same nasty After taste We Building #Rust #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/Ai5CHsKp0N"
205,2021-05-01 21:57:12,716_Legend,#1989,#NewCar First time for ever paying a note out of my 16 years of owning vehicles .... #LifeMoments https://t.co/BJzQQjbMir
206,2021-05-01 21:41:29,ItsNobuenoMMA,Atlanta,"New Month, Same me, Same nasty After taste We Building #Rust #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/SfsM4lMoFT"
207,2021-05-01 21:33:44,ItsNobuenoMMA,Atlanta,"New Month, Same me, Same nasty After taste We Building #Rust #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/3L25IWBJ7o"
208,2021-05-01 21:30:07,IUFCU,"Jesup, GA",Looking into buying a new car? Interstate Credit Union can help with your auto loan needs! Give us a call or stop b… https://t.co/GpmFINHHpa
209,2021-05-01 20:54:01,keyeslexus,"Van Nuys, Los Angeles","IS 300 is hot and ready to go! 🔥

💛https://t.co/YOFH07tUGJ💛

#lexus #lexusis #is300 #lexususa #2021 #hot #newcar… https://t.co/iQwstUGV5g"
210,2021-05-01 20:50:03,LkldAutomall,"Lakeland, Florida 33815",We #Love putting #Smiles on the faces of customers like Keyion Underwood who picked out his new #Kia #Rio with sale… https://t.co/gqcs9PLiKI
211,2021-05-01 20:10:08,asmithyy4,Blackpool,"Third new car in 3 years, this is getting ridiculous 😂

What a beauty though ❤️

#Mercedes #newcar https://t.co/MnCpLDJPBU"
212,2021-05-01 20:04:07,metrohondaca,"Montclair, Ca",Happy customers keep us going strong at Metro Honda! Congrats to Joseph and Rosalyn on their purchases with Sunday… https://t.co/iMpN2DZZCg
213,2021-05-01 20:00:02,RankSuggest,Dublin Ireland,"This is cool. Isn't? Please like it, retweet and follow me. #Alfa Romeo #cars #car #newcar https://t.co/0Hct9Slk1Q"
214,2021-05-01 19:15:35,co_charger,"Exeter, England",RT @SamRoutledge: Need a name.... #newcar #ev https://t.co/aNXH6EOQzB
215,2021-05-01 19:00:12,monica_ledesma0,"Live Oak, CA","since i posted it everywhere else expect here.. 

what’s poppin’.. brand new whip, just hopped in ✨🚙  #newcar… https://t.co/PEIrUVUZ6G"
216,2021-05-01 18:00:02,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Innocenti #cars #car #newcar https://t.co/PSGXRI9ONk
217,2021-05-01 17:57:50,BrandableGroup,London Ontario Canada,"RT @PrivateTestD: #Spring has sprung &amp; many are thinking about hitting the #openroad in a #newcar 🚗🌞
With #compliance &amp; #safety #protocols…"
218,2021-05-01 17:56:04,CarGonzo2,"New York, NY","Thank you @KivoDaily  @TylerPenske
#cardealership #NewYork #NewJersey #Bronx #newcar #usedcars #preloved #CarGonzo 
https://t.co/dUcwYm3Y5l"
219,2021-05-01 17:48:46,winnipeghonda,"Winnipeg, Manitoba","Good afternoon #Manitoba! We're open and revved up for our one day only May Day Event. Join us until 6 pm.
Book an… https://t.co/q44rUHa6Sq"
220,2021-05-01 17:30:45,BradysCavan,"Cavan, Ireland","Choose a 212 #SEATTarraco and avail of 2.9% PCP Finance and an Online Discount Voucher of €2,000, plus add a 3 Year… https://t.co/zvOxqPDiQQ"
221,2021-05-01 17:01:43,ArashMotorComp,"Newmarket, England","Silence. Sometimes, it is the best answer.

#Arash #carlaunch #supercar #hypercar #newcar #madeintheuk… https://t.co/IHKN5McpGj"
222,2021-05-01 17:01:00,ca5hgod,,Oh yeah so forgot to tell Twitter I did a thing 🥰 2021 in a 2021 Big thanks to MYSELF !! #newcar https://t.co/GMUWj51fEf
223,2021-05-01 17:00:02,RankSuggest,Dublin Ireland,"This is cool. Isn't? Please like it, retweet and follow me. #Daimler #cars #car #newcar https://t.co/FjND1MsHGZ"
224,2021-05-01 16:01:00,OSVMotoringNews,United Kingdom,The #Hyundaii30N has been upgraded! This new version has a turbocharged 2.0-litre engine which outputs a generous 2… https://t.co/bLStEKN4Qz
225,2021-05-01 16:00:08,autodigg,"Austin, TX",The EV version of Ford's F-150 would be known as the 'Lightning.' https://t.co/hwME3hZ9Lx #trucks #Texas #usedcar… https://t.co/Tiw6b6zFUZ
226,2021-05-01 15:47:31,SamRoutledge,"51.577012,-0.711354",Need a name.... #newcar #ev https://t.co/JxNDsaUOQH https://t.co/aNXH6EOQzB
227,2021-05-01 15:43:40,mini_bridgwater,"South West, England",Congratulations to William Heaver handing over his first #MINI to a very happy Miss. Yates at #MINIBridgwater.… https://t.co/PxqmzmHfzt
228,2021-05-01 15:42:53,360AutoLEICS,"Leicester, England","This week we delivered this stunning VW Tiguan to WESTCOTES FLOORING COMPANY LIMITED .
Yet another vehicle added to… https://t.co/RRBdAvwO3y"
229,2021-05-01 15:41:00,GBSCars,Nottinghamshire,"Speed and style...... The best of both worlds with the Zero. https://t.co/upQ7i8GYUC
#gbs #gbszero #zero #sportscar… https://t.co/E2Hz0ha3yb"
230,2021-05-01 15:01:33,MoveCarLeasing,United Kingdom,"Find out all you need to know about Personal Contract Hire at https://t.co/TOK7SioSMI

#MVL #movevehicleleasing… https://t.co/xzzbgJJwXB"
231,2021-05-01 14:55:03,Lakeland_Ford,"Lakeland, FL",Trevor McCque was looking for a #GreatDeal on a #NewCar and decided to come to #LakelandAutomall to see what he cou… https://t.co/YQ1Xa0mLfu
232,2021-05-01 14:50:18,BeavertonGmc,"Beaverton, OR",Take advantage of our Manager's Specials and drive into May with an amazing deal on a new Buick or GMC!… https://t.co/2mq1MVFMZW
233,2021-05-01 14:26:41,africasblog,"St Paul, MN, USA",This Friday seemed like the perfect day to buy a new (to me) car from @whitebearautos!! Looks like Hazel is happy w… https://t.co/n22xFfCNz3
234,2021-05-01 12:41:08,PremierToyotaUK,Llandudno Junction,"Congratulations, to Linda and Michael Sharratt, who purchased this Auris Hybrid, from Mike Scholes.

Thank you for… https://t.co/TPALk2kEXv"
235,2021-05-01 12:00:23,sollis159,,"RT @ArburyGroup: Whether you're looking for a brand #NewCar or a quality used #vehicle, there's plenty to choose from at Arbury in #Leaming…"
236,2021-05-01 12:00:02,RankSuggest,Dublin Ireland,What do you think about this car. Please like it and follow me. #Xedos #cars #car #newcar https://t.co/CrRspcz5uq
237,2021-05-01 11:41:07,emmajaneshaw89,"Seaham, England","RT @BedeBrookeUK: Just like our car, make your property stand out from the crowd with our premium marketing. 🚗 🥰

**Warning** This photo wa…"
238,2021-05-01 11:15:00,vhcleleasmgmt,UK,Click on the link below for our amazing offer on the BMW 2 Series Gran Coupe - Hit the Re-Tweet button! #BMW… https://t.co/RAy5fChf67
239,2021-05-01 10:48:42,worth_car,vij,"A man is not paid for having a head and hands. But he is paid for using them. Happy May Day

#mayday #work #labour… https://t.co/MGx0ZDUtzj"
240,2021-05-01 10:00:44,DaciaRetail,United Kingdom,"📢 #NewCarDay Alert 📢
Mrs Rose is our first customer to collect her brand new #DaciaSandero 😍 from our sales executi… https://t.co/BZSBRk1Mgm"
241,2021-05-01 09:23:57,EZLoan3,"Solan, Himachal | INDIA","RT @GardenSavings: Both new and existing GSFCU members can qualify for comeptitve #AutoLoans. Not only do we cover cars and trucks, we fina…"
242,2021-05-01 09:00:36,BeadlesToyota,England,"Our Toyota AYGO is more vibrant than ever! Available with a whole range of customisable features, the AYGO can be a… https://t.co/71RfQmh7Hp"
243,2021-05-01 09:00:29,desiragroup,Sites Across East Anglia,"All New Suzukis come with a 14 day return guarantee, so you can buy your next car with confidence  
Find Out More… https://t.co/i6w7VOCpHX"
244,2021-05-01 08:54:43,91wheels,Gurgaon,"2021 Kia Seltos launched at Rs. 9.96 lakh - New features &amp; variants added - https://t.co/2rBnxKRDns

@KiaInd 
#Kia… https://t.co/JTf7lpcoRR"
245,2021-05-01 08:45:22,RickSomal,,‘I go 0-100 Real Quick’ #NewCar  #M3Competition #NoIndicators 🙂 https://t.co/UxQUjFchaP
246,2021-05-01 08:00:57,MoveCarLeasing,United Kingdom,"Have a great weekend everyone 😎

https://t.co/bksmcCBEHK

#MVL #movevehicleleasing #carleasing #newcar #May… https://t.co/8TewHU0AzY"
247,2021-05-01 08:00:02,RankSuggest,Dublin Ireland,"This is one of my favourites. Please like it, retweet and follow me. #Acura #cars #car #newcar https://t.co/4QuZtOOvxd"
248,2021-05-01 08:00:00,ArburyGroup,"West Midlands, United Kingdom","Whether you're looking for a brand #NewCar or a quality used #vehicle, there's plenty to choose from at Arbury in… https://t.co/P9LKQveQ7W"
249,2021-05-01 07:31:17,KothariHyundai1,Pune,May the light that we celebrate show us the way and lead us on the path of peace and social harmony. Happy Maharash… https://t.co/zVYfqHlTbT
250,2021-05-01 06:27:48,CashHippyAU,Australia,"Do you ever look at the price of a new car and think it would take a full year of wages to pay for it.
One. Whole.… https://t.co/5EBI4wPykB"
251,2021-05-01 06:21:48,91wheels,Gurgaon,"2021 Kia Sonet launched at Rs 6.79 lakh - Top features to look out for - https://t.co/n72mu9bWCs

#KIA #NewKia… https://t.co/twwSWzGLVa"
252,2021-05-01 02:41:55,nolovelp,,Can I get a witness #newcar https://t.co/iCYHwTHRIw
253,2021-05-01 02:00:03,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Lexus #cars #car #newcar https://t.co/1fruAqpKVV
254,2021-04-30 23:50:16,brandi_daryl,,"I SHOULD have stayed with @Toyota .... 

#mazda #newcar #cx9 #ingramparkmazda https://t.co/deGLI0iDgc"
255,2021-04-30 23:13:26,KingDonDada_,,Mfs get a new car then BOOM they just totaled it🤣🤦🏽‍♂️ #car #newcar #newcarvibe #iykyk
256,2021-04-30 22:45:11,BcuksM,,"RT @BcuksM: Nice Day Today.. as I mentioned last night wanting this car.. 
$WTII $EXLA $EMOR #VGANF $TOGL $FCGD $HCMC $MINE $SSOK $SAMLD
$S…"
257,2021-04-30 22:45:04,BcuksM,,"Nice Day Today.. as I mentioned last night wanting this car.. 
$WTII $EXLA $EMOR #VGANF $TOGL $FCGD $HCMC $MINE… https://t.co/AWQE59JCrV"
258,2021-04-30 21:48:31,NewToDriving,"Born in Irvine, Ayrshire",Nervous driver? Need more confidence? Get helpful tips and proven techniques that keep you safer and more confident… https://t.co/1mb29VBxJq
259,2021-04-30 21:27:10,TaylorImeson,"Fort Erie, Ontario","My car was getting really dirty so I just traded it in for something shinier 🤷‍♀️🚘 

#newcar #fordfamily https://t.co/GJTMZGBAcw"
260,2021-04-30 21:15:01,LAGNickLoring,"600 Putnam Pike Ste 4 Greenville, RI 02828","Personality vs. Pocketbook: Should you lease, finance, or pay cash for your next car? #NewCar https://t.co/KvZjOwl9gU"
261,2021-04-30 20:30:08,mwafcu,"Fort Wayne, IN",Hit the open road with an #AutoLoan for as low as 1.99% APR for up to 60 months or 2.99% APR for up to 72 months.… https://t.co/cAKHcmDiIv
262,2021-04-30 20:26:44,crownacura,"Winnipeg, Manitoba","🥳Tomorrow ONLY!🥳
Our team is excited to celebrate May Day and your next car tomorrow at our May Day Event. 
Book an… https://t.co/LLE60jMdQV"
263,2021-04-30 20:26:06,BTO300OfAutism,"Chattanooga, Tennessee",📷 Copped a FREE S2K! Let’s goooo! #csr2racing #gaming #gamingcommunity #gameplay #gameclips #newcar #tunercars… https://t.co/YsALqSnHln
264,2021-04-30 20:23:21,winnipeghonda,"Winnipeg, Manitoba","🚗Tomorrow ONLY we are having our May Day Event from 9 am to 6 pm. Want to spring into a new vehicle? Join us! 🚗
Boo… https://t.co/FIWq9sqNCm"
265,2021-04-30 20:07:09,meswan03,Bikini Bottom,"So, uhhh... New car, who dis? 2011 #mazdaspeed3 #newcar https://t.co/Y2jtFmZ2yL"
266,2021-04-30 20:02:07,GardenSavings,New Jersey,"Both new and existing GSFCU members can qualify for comeptitve #AutoLoans. Not only do we cover cars and trucks, we… https://t.co/3DGAr6t2U9"
